contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity
XOM241220P00130000,2024-11-07 20:12:48+00:00,130.0,9.68,9.5,10.5,0.0,0.0,4.0,225.0,0.2795482202148437,1.0,REGULAR,USD,2024-12-20
XOM241220P00135000,2024-11-01 19:49:41+00:00,135.0,20.65,14.65,15.3,0.0,0.0,6.0,10.0,0.33960621337890623,1.0,REGULAR,USD,2024-12-20
XOM241220P00140000,2024-11-08 15:28:31+00:00,140.0,20.65,19.65,20.3,-0.14999962,-0.72115207,51.0,7.0,0.40735455932617193,1.0,REGULAR,USD,2024-12-20
XOM241220P00145000,2024-10-11 13:38:59+00:00,145.0,22.6,24.35,25.3,0.0,0.0,,4.0,0.46924358886718753,1.0,REGULAR,USD,2024-12-20
XOM241220P00150000,2024-08-02 15:05:35+00:00,150.0,34.15,30.65,32.55,0.0,0.0,1.0,0.0,0.6512486047363282,1.0,REGULAR,USD,2024-12-20
XOM241220P00155000,2024-05-22 17:36:33+00:00,155.0,39.1,42.0,46.0,0.0,0.0,2.0,0.0,1.2443885437011715,1.0,REGULAR,USD,2024-12-20
XOM241220P00160000,2024-05-15 19:50:14+00:00,160.0,41.86,50.25,51.6,0.0,0.0,,0.0,1.4350614184570314,1.0,REGULAR,USD,2024-12-20
XOM241220P00165000,2024-04-03 13:32:26+00:00,165.0,44.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2024-12-20
XOM241220P00170000,2024-04-02 15:02:49+00:00,170.0,51.25,53.55,54.45,0.0,0.0,,0.0,1.0773971911621096,1.0,REGULAR,USD,2024-12-20
PXD241220P00180000,2024-04-26 16:42:47+00:00,180.0,0.85,0.0,0.0,0.0,0.0,3.0,3.0,1.0000000000000003e-05,1.0,REGULAR,USD,2024-12-20
PXD241220P00270000,2024-05-01 18:42:39+00:00,270.0,19.3,0.0,0.0,0.0,0.0,3.0,2.0,1.0000000000000003e-05,1.0,REGULAR,USD,2024-12-20
XOM250117P00042500,2024-10-10 19:25:13+00:00,42.5,0.05,0.0,0.05,0.0,0.0,2.0,653.0,0.867188828125,False,REGULAR,USD,2025-01-17
XOM250117P00045000,2024-11-06 17:44:42+00:00,45.0,0.02,0.0,0.02,0.0,0.0,5.0,2196.0,0.7500025,False,REGULAR,USD,2025-01-17
XOM250117P00047500,2024-11-01 14:36:36+00:00,47.5,0.01,0.01,0.13,0.0,0.0,2.0,278.0,0.8710950390625,False,REGULAR,USD,2025-01-17
XOM250117P00050000,2024-11-06 18:31:50+00:00,50.0,0.01,0.0,0.09,0.0,0.0,201.0,378.0,0.7851583984375,False,REGULAR,USD,2025-01-17
XOM250117P00055000,2024-09-10 19:06:00+00:00,55.0,0.04,0.0,0.12,0.0,0.0,13.0,1480.0,0.7304714453125,False,REGULAR,USD,2025-01-17
XOM250117P00060000,2024-10-04 14:37:35+00:00,60.0,0.03,0.0,0.54,0.0,0.0,1.0,1856.0,0.805666005859375,False,REGULAR,USD,2025-01-17
XOM250117P00065000,2024-10-18 14:47:18+00:00,65.0,0.04,0.0,0.08,0.0,0.0,15.0,2345.0,0.5585981640625001,False,REGULAR,USD,2025-01-17
XOM250117P00070000,2024-10-24 18:44:04+00:00,70.0,0.05,0.01,0.25,0.0,0.0,1.0,2609.0,0.577152666015625,False,REGULAR,USD,2025-01-17
XOM250117P00075000,2024-10-30 16:59:42+00:00,75.0,0.07,0.01,0.15,0.0,0.0,7.0,2654.0,0.5224657128906249,False,REGULAR,USD,2025-01-17
XOM250117P00077500,2024-10-25 13:53:33+00:00,77.5,0.08,0.01,0.15,0.0,0.0,3.0,1710.0,0.49121602539062503,False,REGULAR,USD,2025-01-17
XOM250117P00080000,2024-10-31 18:56:42+00:00,80.0,0.15,0.02,0.17,0.0,0.0,100.0,15355.0,0.4687553125,False,REGULAR,USD,2025-01-17
XOM250117P00082500,2024-11-07 19:50:27+00:00,82.5,0.06,0.0,0.2,0.0,0.0,1.0,2775.0,0.450200810546875,False,REGULAR,USD,2025-01-17
XOM250117P00085000,2024-11-07 18:08:54+00:00,85.0,0.06,0.03,0.19,0.0,0.0,10.0,11154.0,0.41602146484374997,False,REGULAR,USD,2025-01-17
XOM250117P00087500,2024-11-05 15:16:43+00:00,87.5,0.13,0.05,0.1,0.0,0.0,2.0,2572.0,0.34961587890624996,False,REGULAR,USD,2025-01-17
XOM250117P00090000,2024-11-08 20:52:39+00:00,90.0,0.14,0.1,0.14,0.049999997,55.55555,701.0,4780.0,0.3398503515625,False,REGULAR,USD,2025-01-17
XOM250117P00092500,2024-11-08 15:23:36+00:00,92.5,0.12,0.06,0.23,0.0,0.0,3.0,2538.0,0.340826904296875,False,REGULAR,USD,2025-01-17
XOM250117P00095000,2024-11-06 19:54:51+00:00,95.0,0.16,0.13,0.2,0.0,0.0,33.0,8299.0,0.3042061767578125,False,REGULAR,USD,2025-01-17
XOM250117P00097500,2024-11-08 17:45:15+00:00,97.5,0.2,0.16,0.25,0.010000005,5.2631607,3.0,5970.0,0.2885813330078124,False,REGULAR,USD,2025-01-17
XOM250117P00100000,2024-11-08 20:56:05+00:00,100.0,0.25,0.22,0.26,-0.00999999,-3.8461504,1626.0,15943.0,0.26270268554687504,False,REGULAR,USD,2025-01-17
PXD250117P00105000,2024-04-09 14:11:32+00:00,105.0,0.05,0.0,0.0,0.0,0.0,2.0,100.0,0.062509375,False,REGULAR,USD,2025-01-17
XOM250117P00110000,2024-11-08 20:59:25+00:00,110.0,0.94,0.91,0.95,-0.04000002,-4.0816345,331.0,15998.0,0.22022264160156246,False,REGULAR,USD,2025-01-17
XOM250117P00115000,2024-11-08 20:44:20+00:00,115.0,1.95,1.86,1.93,0.060000062,3.1746066,513.0,13725.0,0.20789366333007808,False,REGULAR,USD,2025-01-17
XOM250117P00120000,2024-11-08 20:57:34+00:00,120.0,3.65,3.55,3.7,0.05000019,1.3888942,287.0,13806.0,0.19959296508789062,False,REGULAR,USD,2025-01-17
XOM250117P00125000,2024-11-08 20:45:28+00:00,125.0,6.65,6.35,6.5,0.20000029,3.1007798,58.0,5134.0,0.19763985961914063,True,REGULAR,USD,2025-01-17
XOM250117P00130000,2024-11-08 16:51:54+00:00,130.0,11.0,10.2,11.9,0.9499998,9.452735,4.0,764.0,0.2951730639648437,True,REGULAR,USD,2025-01-17
XOM250117P00135000,2024-11-08 19:24:31+00:00,135.0,15.01,14.8,15.35,-3.289999,-17.978138,1.0,119.0,0.26782958740234375,True,REGULAR,USD,2025-01-17
PXD250117P00140000,2024-04-15 18:25:37+00:00,140.0,0.2,0.0,0.0,0.0,0.0,4.0,57.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
XOM250117P00145000,2024-10-08 14:42:54+00:00,145.0,23.05,0.0,0.0,0.0,0.0,1.0,89.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
XOM250117P00150000,2024-10-17 16:30:36+00:00,150.0,30.3,28.4,31.2,0.0,0.0,1.0,7.0,0.47937532348632805,True,REGULAR,USD,2025-01-17
XOM250117P00155000,2024-08-22 19:43:17+00:00,155.0,40.06,38.5,40.45,0.0,0.0,2.0,0.0,0.7302273071289063,True,REGULAR,USD,2025-01-17
XOM250117P00160000,2024-08-15 19:44:30+00:00,160.0,40.94,47.45,50.4,0.0,0.0,2.0,0.0,1.0168506188964845,True,REGULAR,USD,2025-01-17
XOM250117P00165000,2024-08-15 19:44:30+00:00,165.0,45.96,53.25,55.2,0.0,0.0,10.0,0.0,1.0813034216308592,True,REGULAR,USD,2025-01-17
XOM250117P00170000,2024-09-12 19:40:47+00:00,170.0,59.17,44.45,48.4,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
PXD250117P00175000,2024-04-08 13:30:16+00:00,175.0,2.75,0.0,0.0,0.0,0.0,4.0,442.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
XOM250117P00180000,2024-04-12 18:20:26+00:00,180.0,58.96,61.4,64.4,0.0,0.0,1.0,1.0,0.8449722534179687,True,REGULAR,USD,2025-01-17
PXD250117P00195000,2024-05-01 14:23:45+00:00,195.0,1.8,0.0,0.0,0.0,0.0,4.0,876.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
PXD250117P00200000,2024-05-01 16:18:44+00:00,200.0,2.5,0.0,0.0,0.0,0.0,5.0,2162.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
PXD250117P00205000,2024-04-17 17:33:04+00:00,205.0,4.0,0.0,0.0,0.0,0.0,2.0,51.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
PXD250117P00210000,2024-04-18 19:11:00+00:00,210.0,3.8,0.0,0.0,0.0,0.0,2.0,387.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
PXD250117P00215000,2024-05-01 16:36:04+00:00,215.0,4.3,0.0,0.0,0.0,0.0,25.0,302.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
PXD250117P00220000,2024-04-26 18:11:51+00:00,220.0,4.5,0.0,0.0,0.0,0.0,1.0,767.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
PXD250117P00225000,2024-04-05 17:46:52+00:00,225.0,5.8,0.0,0.0,0.0,0.0,1.0,67.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
PXD250117P00230000,2024-04-26 16:35:25+00:00,230.0,6.4,0.0,0.0,0.0,0.0,5.0,224.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
PXD250117P00245000,2024-05-02 13:56:59+00:00,245.0,8.8,0.0,0.0,0.0,0.0,1.0,208.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
PXD250117P00260000,2024-04-11 18:42:11+00:00,260.0,14.78,0.0,0.0,0.0,0.0,2.0,109.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
PXD250117P00270000,2024-04-29 17:38:41+00:00,270.0,18.0,0.0,0.0,0.0,0.0,1.0,33.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
PXD250117P00275000,2024-04-25 18:31:06+00:00,275.0,18.06,0.0,0.0,0.0,0.0,3.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
XOM250221P00065000,2024-09-30 16:06:39+00:00,65.0,0.07,0.0,1.28,0.0,0.0,,200.0,0.6909210595703126,False,REGULAR,USD,2025-02-21
XOM250221P00080000,2024-10-21 16:46:50+00:00,80.0,0.1,0.02,0.21,0.0,0.0,2.0,43.0,0.3969786865234375,False,REGULAR,USD,2025-02-21
XOM250221P00085000,2024-10-28 13:37:11+00:00,85.0,0.28,0.05,0.22,0.0,0.0,2.0,92.0,0.3491276025390625,False,REGULAR,USD,2025-02-21
XOM250221P00090000,2024-11-05 16:48:10+00:00,90.0,0.35,0.09,0.34,0.0,0.0,1.0,80.0,0.32569033691406246,False,REGULAR,USD,2025-02-21
