contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
NDXP241122C21175000,2024-11-07 19:54:57+00:00,21175.0,263.57,280.2,284.7,157.79001,149.16809,5.0,4.0,0.18127211100578305,0.0,REGULAR,USD
NDXP241122C21200000,2024-11-07 19:20:44+00:00,21200.0,248.07,267.1,272.1,47.97,23.973013,2.0,4.0,0.18050059619903563,0.0,REGULAR,USD
NDXP241122C21225000,2024-10-31 14:43:08+00:00,21225.0,64.15,253.9,258.8,0.0,0.0,1.0,3.0,0.17914639221191403,0.0,REGULAR,USD
NDXP241122C21250000,2024-11-07 19:20:44+00:00,21250.0,224.12,241.9,246.6,167.01999,292.5043,2.0,8.0,0.17823564234733583,0.0,REGULAR,USD
NDXP241122C21275000,2024-11-07 20:11:23+00:00,21275.0,230.8,229.9,234.6,171.20001,287.2484,2.0,2.0,0.17725336762428284,0.0,REGULAR,USD
NDXP241122C21300000,2024-11-07 20:11:23+00:00,21300.0,219.05,218.2,222.4,131.69,150.74405,3.0,7.0,0.175962105512619,0.0,REGULAR,USD
NDXP241122C21325000,2024-11-06 17:16:41+00:00,21325.0,81.74,206.9,211.2,0.0,0.0,4.0,4.0,0.17505898496627806,0.0,REGULAR,USD
NDXP241122C21350000,2024-11-07 19:18:40+00:00,21350.0,184.6,196.0,200.1,139.20001,306.608,1.0,2.0,0.174017583026886,0.0,REGULAR,USD
NDXP241122C21375000,2024-11-07 15:46:05+00:00,21375.0,156.7,185.5,189.5,87.399994,126.11831,5.0,1.0,0.17307440855979916,0.0,REGULAR,USD
NDXP241122C21400000,2024-11-07 19:06:14+00:00,21400.0,158.25,175.4,179.3,92.42,140.39192,4.0,5.0,0.17216938068389898,0.0,REGULAR,USD
NDXP241122C21425000,2024-11-07 20:31:06+00:00,21425.0,165.4,165.6,169.8,105.40999,175.71259,4.0,5.0,0.1714913250255585,0.0,REGULAR,USD
NDXP241122C21450000,2024-11-07 15:47:25+00:00,21450.0,132.7,156.3,160.0,75.25,130.98347,1.0,8.0,0.17042226680755618,0.0,REGULAR,USD
NDXP241122C21475000,2024-11-06 16:52:01+00:00,21475.0,122.9,147.3,151.2,68.5,125.91911,1.0,4.0,0.16977091376304632,0.0,REGULAR,USD
NDXP241122C21500000,2024-11-05 18:37:54+00:00,21500.0,25.4,138.7,142.8,0.0,0.0,4.0,4.0,0.16917296594619752,0.0,REGULAR,USD
NDXP241122C21525000,2024-11-06 18:33:50+00:00,21525.0,57.6,130.5,134.4,0.0,0.0,1.0,7.0,0.16836616554260256,0.0,REGULAR,USD
NDXP241122C21575000,2024-11-07 19:15:26+00:00,21575.0,110.0,115.1,117.9,61.04,124.6732,3.0,3.0,0.1662967129707337,0.0,REGULAR,USD
NDXP241122C21600000,2024-11-07 19:01:00+00:00,21600.0,101.45,108.0,110.8,55.829998,122.38054,3.0,1.0,0.16571879211425783,0.0,REGULAR,USD
NDXP241122C21650000,2024-11-07 17:18:54+00:00,21650.0,86.15,94.7,97.4,49.75,136.67581,3.0,6.0,0.16449237920761106,0.0,REGULAR,USD
NDXP241122C21700000,2024-11-07 17:04:23+00:00,21700.0,75.2,82.8,85.4,54.399998,261.53848,1.0,4.0,0.16344620894432071,0.0,REGULAR,USD
NDXP241122C21750000,2024-11-07 14:47:50+00:00,21750.0,48.05,72.2,75.0,-7.950001,-14.196429,69.0,1.0,0.16281679018974304,0.0,REGULAR,USD
NDXP241122C21850000,2024-10-21 19:13:41+00:00,21850.0,40.0,54.4,56.4,0.0,0.0,,1.0,0.16089324832916263,0.0,REGULAR,USD
NDXP241122C21925000,2024-11-06 19:50:50+00:00,21925.0,20.8,43.7,46.1,0.0,0.0,2.0,3.0,0.16072921798706058,0.0,REGULAR,USD
NDXP241122C21950000,2024-11-06 18:10:52+00:00,21950.0,16.9,40.6,42.5,0.0,0.0,4.0,9.0,0.16008644792556762,0.0,REGULAR,USD
NDXP241122C21975000,2024-10-23 16:10:56+00:00,21975.0,22.63,37.7,39.4,0.0,0.0,4.0,4.0,0.15977364587783816,0.0,REGULAR,USD
NDXP241122C22000000,2024-11-07 18:18:06+00:00,22000.0,31.1,35.0,36.7,13.700001,78.73564,11.0,16.0,0.15972596263885497,0.0,REGULAR,USD
NDXP241122C22025000,2024-11-06 18:32:52+00:00,22025.0,20.2,32.6,34.1,5.500001,37.414974,1.0,2.0,0.1596058008766174,0.0,REGULAR,USD
NDXP241122C22100000,2024-10-31 18:48:25+00:00,22100.0,8.85,26.1,27.4,0.0,0.0,1.0,0.0,0.15953904434204103,0.0,REGULAR,USD
NDXP241122C22175000,2024-10-28 13:49:10+00:00,22175.0,19.2,20.9,22.1,0.0,0.0,,2.0,0.15988617832183838,0.0,REGULAR,USD
NDXP241122C22200000,2024-10-31 18:48:25+00:00,22200.0,7.45,19.4,20.5,0.0,0.0,1.0,3.0,0.15992051025390625,0.0,REGULAR,USD
NDXP241122C22225000,2024-10-25 17:13:31+00:00,22225.0,21.5,18.1,19.1,0.0,0.0,4.0,4.0,0.16013413116455077,0.0,REGULAR,USD
NDXP241122C22300000,2024-10-28 13:35:47+00:00,22300.0,14.7,14.6,15.5,0.0,0.0,,1.0,0.1609886148071289,0.0,REGULAR,USD
NDXP241122C22475000,2024-10-25 17:20:26+00:00,22475.0,12.2,9.1,9.8,0.0,0.0,4.0,4.0,0.1641852991485596,0.0,REGULAR,USD
NDXP241122C22500000,2024-10-31 17:11:57+00:00,22500.0,4.8,8.6,9.2,0.0,0.0,1.0,1.0,0.1647269807434082,0.0,REGULAR,USD
NDXP241122C22550000,2024-10-24 19:29:09+00:00,22550.0,6.7,7.5,8.2,0.0,0.0,,2.0,0.16612314598083502,0.0,REGULAR,USD
NDXP241122C22600000,2024-10-31 14:26:23+00:00,22600.0,4.0,6.8,7.3,0.0,0.0,,1.0,0.1674659059906006,0.0,REGULAR,USD
NDXP241122C22700000,2024-10-24 19:19:27+00:00,22700.0,5.3,5.4,6.0,0.0,0.0,,1.0,0.17107457351684574,0.0,REGULAR,USD
NDXP241122C22750000,2024-10-24 14:12:49+00:00,22750.0,5.5,4.9,5.4,0.0,0.0,,2.0,0.17264621307373051,0.0,REGULAR,USD
NDXP241122C22850000,2024-10-18 15:29:00+00:00,22850.0,8.0,3.9,4.6,0.0,0.0,1.0,1.0,0.1769644071960449,0.0,REGULAR,USD
NDXP241122C22900000,2024-10-25 13:59:43+00:00,22900.0,5.6,3.6,4.2,0.0,0.0,2.0,2.0,0.17880307289123534,0.0,REGULAR,USD
NDXP241122C23000000,2024-11-07 20:34:59+00:00,23000.0,3.3,3.0,3.7,-0.79999995,-19.512194,4.0,3.0,0.18373161247253417,0.0,REGULAR,USD
NDXP241122C23100000,2024-10-29 13:47:34+00:00,23100.0,3.1,2.55,3.3,0.0,0.0,,1.0,0.18880510910034182,0.0,REGULAR,USD
NDXP241122C23150000,2024-10-30 14:11:59+00:00,23150.0,3.93,2.4,3.1,0.0,0.0,,2.0,0.19115493911743164,0.0,REGULAR,USD
NDXP241125C20400000,2024-10-24 14:12:26+00:00,20400.0,425.01,838.2,868.6,0.0,0.0,,16.0,0.22753725046157836,1.0,REGULAR,USD
NDXP241125C20800000,2024-11-07 15:14:26+00:00,20800.0,466.02,527.5,538.5,332.32,248.5565,1.0,2.0,0.1930832493019104,1.0,REGULAR,USD
NDXP241125C20900000,2024-11-06 14:50:51+00:00,20900.0,199.68,458.0,468.6,0.0,0.0,3.0,39.0,0.18771030193328853,1.0,REGULAR,USD
NDXP241125C20975000,2024-11-06 20:46:28+00:00,20975.0,254.13,408.9,417.8,0.0,0.0,3.0,3.0,0.18322235548019408,1.0,REGULAR,USD
NDXP241125C21000000,2024-10-25 14:38:55+00:00,21000.0,273.5,393.2,401.8,0.0,0.0,35.0,32.0,0.18195302765846255,1.0,REGULAR,USD
NDXP241125C21200000,2024-11-06 16:13:16+00:00,21200.0,113.18,278.9,285.8,0.0,0.0,6.0,3.0,0.1728035677623749,0.0,REGULAR,USD
NDXP241125C21300000,2024-11-07 21:14:42+00:00,21300.0,234.18,229.7,237.0,186.07999,386.86063,1.0,4.0,0.16927405441284182,0.0,REGULAR,USD
NDXP241125C21500000,2024-10-29 18:25:24+00:00,21500.0,107.9,148.8,155.4,0.0,0.0,,6.0,0.16266515748977664,0.0,REGULAR,USD
NDXP241125C21600000,2024-10-25 13:46:52+00:00,21600.0,80.7,117.1,122.6,0.0,0.0,1.0,1.0,0.1596058008766174,0.0,REGULAR,USD
NDXP241125C21700000,2024-10-25 14:01:32+00:00,21700.0,75.0,91.0,96.1,0.0,0.0,1.0,1.0,0.15753539463996888,0.0,REGULAR,USD
NDXP241125C21800000,2024-11-06 21:10:19+00:00,21800.0,55.0,69.8,74.5,21.8,65.66265,1.0,2.0,0.15591321084976195,0.0,REGULAR,USD
NDXP241125C21900000,2024-11-07 16:05:03+00:00,21900.0,48.35,49.8,54.4,6.549999,15.669855,,,0.1522034548568726,0.0,REGULAR,
NDXP241125C22000000,2024-11-07 14:54:03+00:00,22000.0,28.5,39.9,44.5,20.3,247.56094,8.0,1.0,0.1548699015808106,0.0,REGULAR,USD
NDXP241125C22100000,2024-11-01 18:21:13+00:00,22100.0,8.05,30.1,33.3,0.0,0.0,1.0,1.0,0.153866646232605,0.0,REGULAR,USD
NDXP241125C22275000,2024-11-07 16:03:10+00:00,22275.0,17.6,16.9,19.7,-0.5,-2.762431,,,0.15289390815734868,0.0,REGULAR,
NDXP241125C22575000,2024-11-01 13:30:50+00:00,22575.0,4.5,8.2,10.6,0.0,0.0,1.0,1.0,0.1615074084472656,0.0,REGULAR,USD
NDXP241125C22675000,2024-11-01 13:30:50+00:00,22675.0,4.3,6.4,8.8,0.0,0.0,1.0,1.0,0.16480327392578126,0.0,REGULAR,USD
NDXP241125C22850000,2024-11-01 13:30:50+00:00,22850.0,4.3,4.2,6.6,0.0,0.0,1.0,1.0,0.17129582374572752,0.0,REGULAR,USD
NDXP241125C22900000,2024-11-07 19:17:10+00:00,22900.0,4.7,3.8,6.1,0.5,11.904762,2.0,1.0,0.1731726360321045,0.0,REGULAR,USD
NDXP241125C23050000,2024-11-01 13:30:50+00:00,23050.0,4.7,2.7,5.1,0.5,11.904762,1.0,1.0,0.18004665176391604,0.0,REGULAR,USD
NDXP241126C20400000,2024-10-22 18:54:23+00:00,20400.0,525.65,847.7,877.8,0.0,0.0,,10.0,0.22761449730873107,1.0,REGULAR,USD
NDXP241126C20500000,2024-11-01 14:29:16+00:00,20500.0,313.9,764.4,793.2,0.0,0.0,36.0,37.0,0.21962946210861203,1.0,REGULAR,USD
NDXP241126C20600000,2024-10-22 18:55:40+00:00,20600.0,413.34,690.2,704.5,0.0,0.0,,10.0,0.2081368478488922,1.0,REGULAR,USD
NDXP241126C20700000,2024-10-30 14:15:51+00:00,20700.0,491.8,612.9,625.8,79.28,19.218462,1.0,5.0,0.20122754652023314,1.0,REGULAR,USD
NDXP241126C20800000,2024-10-29 14:48:28+00:00,20800.0,425.45,539.5,551.4,99.97,30.714636,1.0,3.0,0.19513648957252505,1.0,REGULAR,USD
NDXP241126C21000000,2024-10-22 18:24:41+00:00,21000.0,245.05,405.5,416.9,0.0,0.0,,10.0,0.18507723347663876,1.0,REGULAR,USD
NDXP241126C21050000,2024-11-06 15:18:06+00:00,21050.0,181.8,362.5,371.4,181.8,0.0,,,0.17527355954170226,1.0,REGULAR,
NDXP241126C21500000,2024-10-21 14:32:08+00:00,21500.0,99.8,158.8,166.1,0.0,0.0,,1.0,0.16462493861198427,0.0,REGULAR,USD
NDXP241126C21600000,2024-10-21 14:32:08+00:00,21600.0,83.55,126.3,133.1,0.0,0.0,,1.0,0.16197947251319889,0.0,REGULAR,USD
NDXP241126C22600000,2024-11-01 13:30:50+00:00,22600.0,5.2,8.9,12.1,0.0,0.0,2.0,2.0,0.16334607414245608,0.0,REGULAR,USD
NDXP241126C22625000,2024-11-01 13:30:50+00:00,22625.0,5.1,8.3,11.5,0.0,0.0,1.0,1.0,0.16397930755615236,0.0,REGULAR,USD
NDXP241126C22650000,2024-11-01 13:30:50+00:00,22650.0,5.1,7.8,11.0,0.0,0.0,1.0,1.0,0.16478801528930664,0.0,REGULAR,USD
NDXP241126C22750000,2024-11-01 13:30:50+00:00,22750.0,5.0,6.1,9.2,0.0,0.0,1.0,1.0,0.1679465530395508,0.0,REGULAR,USD
NDXP241126C22800000,2024-11-01 13:30:50+00:00,22800.0,5.0,5.4,8.5,0.0,0.0,1.0,1.0,0.16976996009826664,0.0,REGULAR,USD
NDXP241126C23125000,2024-11-01 13:30:51+00:00,23125.0,2.9,2.5,5.5,0.0,0.0,1.0,1.0,0.18293053405761717,0.0,REGULAR,USD
NDXP241126C23175000,2024-11-01 13:30:51+00:00,23175.0,2.8,2.2,5.2,0.0,0.0,1.0,1.0,0.1851125190734863,0.0,REGULAR,USD
NDXP241126C23200000,2024-11-01 13:30:51+00:00,23200.0,2.9,2.1,5.1,0.0,0.0,1.0,1.0,0.18641713249206543,0.0,REGULAR,USD
NDXP241127C20300000,2024-10-22 16:39:48+00:00,20300.0,553.61,944.6,975.5,0.0,0.0,,1.0,0.23723602127075194,1.0,REGULAR,USD
NDXP241127C20400000,2024-10-24 14:12:26+00:00,20400.0,443.8,859.3,889.1,0.0,0.0,,17.0,0.22904785547256473,1.0,REGULAR,USD
NDXP241127C20600000,2024-11-07 14:35:37+00:00,20600.0,594.94,703.0,717.0,181.91,44.042805,2.0,53.0,0.2101700611591339,1.0,REGULAR,USD
NDXP241127C20700000,2024-11-07 14:35:37+00:00,20700.0,523.4,626.1,640.2,125.60004,31.573666,3.0,4.0,0.2041781853485107,1.0,REGULAR,USD
NDXP241127C20800000,2024-10-25 13:32:36+00:00,20800.0,427.3,552.9,565.1,114.75,36.714127,1.0,1.0,0.19760362035751344,1.0,REGULAR,USD
NDXP241127C20900000,2024-10-30 13:56:13+00:00,20900.0,306.85,483.8,494.9,0.0,0.0,,36.0,0.19194552721977237,1.0,REGULAR,USD
NDXP241127C21800000,2024-10-22 18:59:40+00:00,21800.0,56.6,85.4,91.8,0.0,0.0,,3.0,0.16070823736190798,0.0,REGULAR,USD
NDXP241127C22750000,2024-11-01 13:30:50+00:00,22750.0,4.8,7.4,10.7,0.0,0.0,1.0,1.0,0.1681563592910767,0.0,REGULAR,USD
NDXP241127C22775000,2024-11-01 13:30:50+00:00,22775.0,4.7,6.9,10.3,0.0,0.0,1.0,1.0,0.1690604335021973,0.0,REGULAR,USD
NDXP241127C22900000,2024-11-01 13:30:50+00:00,22900.0,4.7,5.1,8.5,0.0,0.0,1.0,1.0,0.17343203285217287,0.0,REGULAR,USD
NDXP241127C22925000,2024-11-01 13:30:50+00:00,22925.0,4.7,4.8,8.2,0.0,0.0,1.0,1.0,0.17434755104064945,0.0,REGULAR,USD
NDXP241129C17400000,2024-10-25 18:26:22+00:00,17400.0,3085.75,3749.6,3803.3,0.0,0.0,1.0,1.0,0.5165110300064086,1.0,REGULAR,USD
NDXP241129C17500000,2024-10-25 18:26:22+00:00,17500.0,2989.6,3650.4,3704.1,0.0,0.0,2.0,2.0,0.5055400703811644,1.0,REGULAR,USD
NDXP241129C17550000,2024-10-25 18:26:22+00:00,17550.0,2941.75,3600.8,3654.5,0.0,0.0,1.0,1.0,0.5000469612503052,1.0,REGULAR,USD
NDXP241129C19400000,2024-10-24 15:58:02+00:00,19400.0,1123.95,1782.1,1833.3,0.0,0.0,,6.0,0.3266649823188782,1.0,REGULAR,USD
NDXP241129C19450000,2024-10-24 15:58:02+00:00,19450.0,1085.65,1734.1,1785.1,0.0,0.0,,6.0,0.3213511621665954,1.0,REGULAR,USD
NDXP241129C19875000,2024-10-04 18:25:39+00:00,19875.0,771.15,583.6,591.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,1.0,REGULAR,USD
NDXP241129C19900000,2024-11-04 16:03:54+00:00,19900.0,634.25,1309.5,1358.0,0.0,0.0,2.0,2.0,0.2754360176849364,1.0,REGULAR,USD
NDXP241129C19925000,2024-10-31 15:23:56+00:00,19925.0,600.9,1286.5,1334.8,0.0,0.0,,1.0,0.27304613374710085,1.0,REGULAR,USD
NDXP241129C19950000,2024-10-31 15:23:56+00:00,19950.0,585.45,1263.5,1311.6,0.0,0.0,1.0,3.0,0.27062668620109565,1.0,REGULAR,USD
NDXP241129C20000000,2024-11-04 16:31:02+00:00,20000.0,551.3,1217.8,1265.5,0.0,0.0,8.0,8.0,0.2659003235530853,1.0,REGULAR,USD
NDXP241129C20025000,2024-11-01 14:08:23+00:00,20025.0,554.23,1195.1,1242.6,0.0,0.0,3.0,5.0,0.26358864012718203,1.0,REGULAR,USD
NDXP241129C20050000,2024-11-01 14:34:06+00:00,20050.0,585.0,1172.5,1219.7,0.0,0.0,2.0,3.0,0.2612435784339905,1.0,REGULAR,USD
NDXP241129C20100000,2024-10-28 17:08:55+00:00,20100.0,974.17,1127.5,1174.3,229.46997,30.813745,1.0,1.0,0.2567060414123535,1.0,REGULAR,USD
NDXP241129C20125000,2024-10-28 17:08:55+00:00,20125.0,952.82,1105.2,1151.7,225.45001,30.995232,1.0,6.0,0.25444585588455204,1.0,REGULAR,USD
NDXP241129C20150000,2024-10-25 14:12:35+00:00,20150.0,782.6,1082.9,1129.2,0.0,0.0,1.0,5.0,0.2522085583114624,1.0,REGULAR,USD
NDXP241129C20175000,2024-10-24 18:40:00+00:00,20175.0,582.81,1060.8,1106.8,0.0,0.0,,5.0,0.24999510235786437,1.0,REGULAR,USD
NDXP241129C20200000,2024-10-31 18:33:33+00:00,20200.0,903.56,1039.8,1084.4,504.56,126.45614,1.0,31.0,0.24773968515396116,1.0,REGULAR,USD
NDXP241129C20225000,2024-10-21 14:09:26+00:00,20225.0,661.96,1016.8,1062.2,0.0,0.0,,4.0,0.24556437579154966,1.0,REGULAR,USD
NDXP241129C20250000,2024-10-29 20:13:24+00:00,20250.0,769.7,995.0,1040.2,0.0,0.0,2.0,2.0,0.24346535961151122,1.0,REGULAR,USD
NDXP241129C20275000,2024-10-23 14:47:29+00:00,20275.0,579.8,973.4,1018.2,0.0,0.0,,4.0,0.2413196138572693,1.0,REGULAR,USD
NDXP241129C20300000,2024-11-04 21:08:25+00:00,20300.0,820.75,951.8,996.3,471.62,135.08435,1.0,3.0,0.23918626574516294,1.0,REGULAR,USD
NDXP241129C20350000,2024-10-24 16:31:57+00:00,20350.0,481.0,909.1,953.0,0.0,0.0,,1.0,0.23506261923789978,1.0,REGULAR,USD
NDXP241129C20400000,2024-10-30 18:22:52+00:00,20400.0,771.81,867.0,910.2,192.53998,33.23838,1.0,11.0,0.23101526591300967,1.0,REGULAR,USD
NDXP241129C20425000,2024-10-23 13:53:46+00:00,20425.0,476.95,846.2,885.1,0.0,0.0,15.0,30.0,0.22681341889381407,1.0,REGULAR,USD
NDXP241129C20450000,2024-11-05 15:57:05+00:00,20450.0,325.2,825.5,867.9,0.0,0.0,10.0,13.0,0.2270241788101196,1.0,REGULAR,USD
NDXP241129C20475000,2024-11-05 15:57:05+00:00,20475.0,313.35,805.0,847.0,0.0,0.0,10.0,11.0,0.2250787026596069,1.0,REGULAR,USD
NDXP241129C20500000,2024-11-06 19:41:24+00:00,20500.0,693.55,784.6,822.4,137.96997,24.833502,1.0,30.0,0.22103802498817443,1.0,REGULAR,USD
NDXP241129C20550000,2024-11-06 19:41:24+00:00,20550.0,523.32,757.6,769.2,0.0,0.0,5.0,6.0,0.21069553045272826,1.0,REGULAR,USD
NDXP241129C20575000,2024-10-29 19:18:33+00:00,20575.0,539.85,724.7,765.2,0.0,0.0,1.0,1.0,0.21763439538955687,1.0,REGULAR,USD
NDXP241129C20600000,2024-10-31 16:18:03+00:00,20600.0,245.1,718.0,729.9,0.0,0.0,1.0,4.0,0.2077200963401794,1.0,REGULAR,USD
NDXP241129C20625000,2024-10-31 16:12:47+00:00,20625.0,232.1,685.7,723.4,0.0,0.0,,1.0,0.21303200916290282,1.0,REGULAR,USD
NDXP241129C20650000,2024-11-06 19:24:13+00:00,20650.0,456.23,679.2,691.8,0.0,0.0,1.0,6.0,0.20505364961624142,1.0,REGULAR,USD
NDXP241129C20700000,2024-11-07 16:59:06+00:00,20700.0,621.95,641.2,653.0,174.30002,38.936676,3.0,10.0,0.2016862592792511,1.0,REGULAR,USD
NDXP241129C20750000,2024-11-07 16:59:06+00:00,20750.0,585.65,604.2,616.1,418.7,250.79362,3.0,3.0,0.19894638036727902,1.0,REGULAR,USD
NDXP241129C20775000,2024-10-23 16:04:02+00:00,20775.0,257.6,573.8,610.6,0.0,0.0,,2.0,0.20392164952278136,1.0,REGULAR,USD
NDXP241129C20800000,2024-11-04 14:55:46+00:00,20800.0,164.75,568.1,578.4,0.0,0.0,2.0,3.0,0.19544261596679688,1.0,REGULAR,USD
NDXP241129C20825000,2024-11-06 14:41:12+00:00,20825.0,307.9,538.3,574.2,0.0,0.0,1.0,12.0,0.20078981438636778,1.0,REGULAR,USD
NDXP241129C20850000,2024-10-24 17:56:16+00:00,20850.0,245.5,533.0,544.2,0.0,0.0,,5.0,0.19329782387733457,1.0,REGULAR,USD
NDXP241129C20875000,2024-10-29 18:32:39+00:00,20875.0,361.19,503.9,538.8,0.0,0.0,2.0,5.0,0.19777623368263247,1.0,REGULAR,USD
NDXP241129C20900000,2024-11-07 19:26:50+00:00,20900.0,470.6,499.0,508.7,313.12,198.83159,3.0,9.0,0.19010972251892092,1.0,REGULAR,USD
NDXP241129C20925000,2024-11-05 20:34:04+00:00,20925.0,159.16,470.5,504.4,0.0,0.0,1.0,6.0,0.19485706579208373,1.0,REGULAR,USD
NDXP241129C20950000,2024-11-07 20:10:14+00:00,20950.0,463.95,466.0,476.4,314.53003,210.50066,7.0,3.0,0.1880564822483063,1.0,REGULAR,USD
NDXP241129C20975000,2024-11-07 14:40:52+00:00,20975.0,366.4,450.0,459.4,249.79999,214.23668,1.0,7.0,0.18645814007759093,1.0,REGULAR,USD
NDXP241129C21000000,2024-11-07 20:00:13+00:00,21000.0,430.54,434.2,442.8,149.74002,53.32622,6.0,13.0,0.18494085941314692,1.0,REGULAR,USD
NDXP241129C21025000,2024-11-04 15:02:22+00:00,21025.0,352.85,418.7,427.1,244.85,226.71297,1.0,5.0,0.18374114912033077,1.0,REGULAR,USD
NDXP241129C21050000,2024-11-07 18:30:26+00:00,21050.0,365.68,403.5,411.7,244.91,202.79045,1.0,14.0,0.1825681414413452,1.0,REGULAR,USD
NDXP241129C21075000,2024-11-04 15:18:27+00:00,21075.0,97.3,388.6,396.6,0.0,0.0,6.0,7.0,0.1814189753818512,1.0,REGULAR,USD
NDXP241129C21100000,2024-11-05 16:08:52+00:00,21100.0,273.3,374.0,381.8,169.9,164.31335,3.0,13.0,0.18029269727706912,1.0,REGULAR,USD
NDXP241129C21125000,2024-10-31 15:24:46+00:00,21125.0,99.35,359.7,368.0,0.0,0.0,,0.0,0.179517367811203,0.0,REGULAR,USD
NDXP241129C21150000,2024-11-06 16:14:00+00:00,21150.0,329.47,345.8,353.2,170.72,107.54016,10.0,16.0,0.17814504419326782,0.0,REGULAR,USD
NDXP241129C21175000,2024-11-07 19:54:05+00:00,21175.0,315.93,332.1,340.2,166.34,111.19727,10.0,14.0,0.1774994131374359,0.0,REGULAR,USD
NDXP241129C21200000,2024-11-07 15:38:05+00:00,21200.0,270.0,318.6,324.6,128.85,91.28587,3.0,5.0,0.1754919487762451,0.0,REGULAR,USD
NDXP241129C21250000,2024-10-31 14:41:13+00:00,21250.0,80.97,292.6,299.9,0.0,0.0,1.0,7.0,0.1741711230564118,0.0,REGULAR,USD
NDXP241129C21275000,2024-10-31 14:41:13+00:00,21275.0,76.73,280.1,286.9,0.0,0.0,,1.0,0.17300193003654482,0.0,REGULAR,USD
NDXP241129C21300000,2024-11-07 16:36:42+00:00,21300.0,242.6,267.9,274.2,80.100006,49.29231,1.0,30.0,0.17183845900535583,0.0,REGULAR,USD
NDXP241129C21325000,2024-10-31 14:01:19+00:00,21325.0,71.65,256.1,262.7,0.0,0.0,15.0,12.0,0.17111748843193053,0.0,REGULAR,USD
NDXP241129C21350000,2024-10-31 14:01:19+00:00,21350.0,68.0,244.6,251.1,0.0,0.0,15.0,16.0,0.17020959956169132,0.0,REGULAR,USD
NDXP241129C21375000,2024-10-30 15:22:33+00:00,21375.0,149.8,233.4,240.6,0.0,0.0,1.0,2.0,0.16970129623413088,0.0,REGULAR,USD
NDXP241129C21400000,2024-11-06 20:14:24+00:00,21400.0,131.4,222.5,229.8,0.0,0.0,1.0,60.0,0.16890784713745122,0.0,REGULAR,USD
NDXP241129C21450000,2024-11-05 20:50:33+00:00,21450.0,164.38,201.9,208.1,119.58,266.91962,1.0,2.0,0.16683362624168396,0.0,REGULAR,USD
NDXP241129C21475000,2024-11-06 18:02:44+00:00,21475.0,89.9,192.1,198.6,0.0,0.0,1.0,3.0,0.16625856637954717,0.0,REGULAR,USD
NDXP241129C21500000,2024-11-07 21:13:40+00:00,21500.0,188.9,182.7,189.0,84.899994,81.634605,23.0,6.0,0.16548800523757937,0.0,REGULAR,USD
NDXP241129C21550000,2024-10-25 14:06:19+00:00,21550.0,115.7,164.8,171.0,0.0,0.0,8.0,1.0,0.1641280792617798,0.0,REGULAR,USD
NDXP241129C21575000,2024-10-24 16:21:57+00:00,21575.0,61.0,156.4,162.6,0.0,0.0,,1.0,0.163544436416626,0.0,REGULAR,USD
NDXP241129C21600000,2024-10-31 13:43:37+00:00,21600.0,132.03,148.4,154.1,83.03,169.44897,1.0,16.0,0.1627557556438446,0.0,REGULAR,USD
NDXP241129C21625000,2024-11-07 15:53:47+00:00,21625.0,125.16,141.0,144.5,45.260002,56.645805,1.0,1.0,0.16119079174041745,0.0,REGULAR,USD
NDXP241129C21650000,2024-10-28 13:41:17+00:00,21650.0,80.56,133.7,137.0,0.0,0.0,15.0,17.0,0.1606348051738739,0.0,REGULAR,USD
NDXP241129C21675000,2024-10-23 13:36:13+00:00,21675.0,64.35,126.5,129.8,0.0,0.0,,0.0,0.1600997992324829,0.0,REGULAR,USD
NDXP241129C21700000,2024-10-30 18:33:38+00:00,21700.0,73.5,119.7,122.9,0.0,0.0,1.0,7.0,0.15958672758102413,0.0,REGULAR,USD
NDXP241129C21750000,2024-11-05 14:38:22+00:00,21750.0,94.85,107.0,110.2,75.399994,387.66055,3.0,6.0,0.15876848320007328,0.0,REGULAR,USD
NDXP241129C21850000,2024-11-05 17:36:37+00:00,21850.0,19.2,84.8,87.8,0.0,0.0,6.0,9.0,0.15722831458091735,0.0,REGULAR,USD
NDXP241129C21875000,2024-10-18 14:47:51+00:00,21875.0,72.55,80.0,82.8,10.250004,16.452654,1.0,1.0,0.15686782929420473,0.0,REGULAR,USD
NDXP241129C21900000,2024-11-07 16:35:10+00:00,21900.0,68.55,75.4,78.1,31.950005,87.2951,6.0,8.0,0.1565693322181702,0.0,REGULAR,USD
NDXP241129C22000000,2024-11-07 18:17:17+00:00,22000.0,53.2,59.2,61.8,36.96,227.58618,1.0,7.0,0.15578732709884643,0.0,REGULAR,USD
NDXP241129C22050000,2024-11-07 16:10:32+00:00,22050.0,44.85,52.4,54.9,30.189999,205.9345,1.0,2.0,0.15554891090393066,0.0,REGULAR,USD
NDXP241129C22100000,2024-11-07 19:50:04+00:00,22100.0,44.4,46.4,48.5,28.400002,177.50002,3.0,4.0,0.15518270362854006,0.0,REGULAR,USD
NDXP241129C22200000,2024-11-04 17:36:04+00:00,22200.0,7.5,36.2,38.1,0.0,0.0,1.0,1.0,0.1550987811279297,0.0,REGULAR,USD
